Cam1_baseline,Cam1_distance,Cam1_slope,Cam1_intercept,Cam2_baseline,Cam2_distance,Cam2_slope,Cam2_intercept,Cam3_baseline,Cam3_distance,Cam3_slope,Cam3_intercept,Cam4_baseline,Cam4_distance,Cam4_slope,Cam4_intercept,Cam5_baseline,Cam5_distance,Cam6_baseline,Cam6_distance
,,,,-0.0963062054032934,17.033891663137737,,,2.91575027033731,10.470725641707922,,,2.6806271428007,5.244797198033052,,,,,,
,,,,-0.5023745959138808,16.030417334578726,,,5.4032374690019935,7.704239861123259,,,-0.1571191117017004,8.65360328439002,,,,,,
,,,,-2.4401518942782072,13.844257886251606,,,1.4567118735451297,12.7949148387626,,,-0.7545217979225088,8.505632852821362,,,,,,
,,,,-0.0346679993713938,15.398437552360946,,,3.9951184038256975,4.760842574809869,,,6.080123043058099,2.483712208476889,,,,,,
,,,,7.809386431312635,7.6976877713706,,,1.3590081365201854,9.430167196882916,,,3.6099935983817577,4.501489404523097,,,,,,
,,,,3.7344758644799096,11.00465689575011,,,-2.4647940731116424,11.64841827345624,,,0.0748189768188156,8.494686312461036,,,,,,
,,,,1.5593371940825234,4.98338988227291,,,-2.3280350144993407,12.35552165358879,,,-2.712069824967719,10.723654035147351,,,,,,
,,,,-1.6612293763719057,13.611864089812268,,,-0.6232755125085638,8.800124721884506,,,0.4882580033166484,8.096870939956213,,,,,,
,,,,5.349712034958953,5.614503096618856,,,-0.2536331969057685,6.7256615533471535,,,-1.2618789132182286,10.43484699047599,,,,,,
,,,,5.535242310415587,6.933937699541044,,,-1.526623482182281,10.61495677761224,,,5.395922070729094,3.014098543054425,,,,,,
,,,,-0.5047450517180403,11.561257436013127,,,3.039929096411569,5.7054945417374086,,,-0.9628911232183404,8.776354785910431,,,,,,
,,,,-3.3077616223524524,13.48824955941037,,,0.1393735185263414,8.319790931079122,,,2.522706562671889,9.023543302130152,,,,,,
,,,,-0.4399058793776748,9.507317456378033,,,-0.3029962266783231,11.472837901621444,,,-6.462617886199926,16.56707796091876,,,,,,
,,,,0.0502374776594175,11.414339013617942,,,3.9144615926465423,5.98318685479453,,,-2.508730848547731,10.85183001737299,,,,,,
,,,,0.1693293513354848,10.471619968203896,,,,,,,-3.903350631642417,11.898257201301952,,,,,,
,,,,3.47354843088406,5.659145130865307,,,,,,,-5.765722067791293,14.31361023458272,,,,,,
,,,,0.2426063379320641,11.858119923142686,,,,,,,-0.6710371278704362,12.20932999891399,,,,,,
,,,,0.3211471005711296,13.89618069538263,,,,,,,-4.291012731034173,13.75529143011589,,,,,,
,,,,4.55855172783473,9.918026599685206,,,,,,,-3.3442854129580244,13.67811132205578,,,,,,
,,,,,,,,,,,,5.830831370782287,4.397657064961374,,,,,,
,,,,,,,,,,,,0.2635412241806903,8.315030733932394,,,,,,
,,,,,,,,,,,,2.539663819457829,5.144653513504656,,,,,,
,,,,,,,,,,,,-2.757210871847177,10.597258882623908,,,,,,
,,,,,,,,,,,,3.370316574355685,6.369073309715011,,,,,,
,,,,,,,,,,,,2.711067937209336,5.797345333478621,,,,,,
,,,,,,,,,,,,-2.6312530145191046,11.021443051885996,,,,,,
,,,,,,,,,,,,-4.45961945999709,11.576573120273114,,,,,,
,,,,,,,,,,,,-2.6770784280270887,9.227370656918731,,,,,,
,,,,,,,,,,,,-3.3801825145961777,9.697845728333284,,,,,,
,,,,,,,,,,,,-1.3329517286755774,8.924133818838005,,,,,,
,,,,,,,,,,,,-0.0034626323674989,7.152888462707181,,,,,,
,,,,,,,,,,,,-3.00451695148012,10.645659011023763,,,,,,
,,,,,,,,,,,,-1.758362285016801,11.665219642104066,,,,,,
,,,,,,,,,,,,1.6837132195018472,8.145519633616328,,,,,,
